가조시간(hr),생산자물가,30일평균최저기온,30일평균최고기온,평균 증기압(hPa),연,월,일,30일강우횟수,가격
387,11.4,1.5949,4.4,8.0,4.0,2017,2,28,0,5067
388,11.4,1.4862,3.9,8.5,6.5,2017,3,1,1000,5067
389,11.5,1.4862,4.2,8.2,5.0,2017,3,2,1000,4917
390,11.5,1.4862,4.5,7.8,4.6,2017,3,3,0,4917
391,11.5,1.4862,4.6,8.7,5.3,2017,3,4,2000,4917
392,11.6,1.4862,4.5,8.6,5.6,2017,3,5,0,4917
393,11.6,1.4862,4.2,8.2,3.2,2017,3,6,0,4917
394,11.6,1.4862,3.9,8.0,3.7,2017,3,7,0,4917
395,11.7,1.4862,3.9,7.7,4.6,2017,3,8,0,4917
396,11.7,1.4862,3.6,8.0,4.7,2017,3,9,0,4983
397,11.8,1.4862,3.7,8.2,4.4,2017,3,10,0,4983
398,11.8,1.4862,3.8,8.9,3.4,2017,3,11,1000,4983
399,11.8,1.4862,4.2,8.7,3.5,2017,3,12,2000,4983
400,11.9,1.4862,4.5,9.4,5.4,2017,3,13,0,4983
401,11.9,1.4862,4.4,9.3,4.4,2017,3,14,0,4983
402,11.9,1.4862,4.3,9.5,4.3,2017,3,15,0,4983
403,12.0,1.4862,4.6,9.5,4.5,2017,3,16,1000,4647
404,12.0,1.4862,5.3,8.7,4.2,2017,3,17,2000,4647
405,12.1,1.4862,4.6,9.1,4.0,2017,3,18,1000,4647
406,12.1,1.4862,4.4,8.5,4.8,2017,3,19,0,4647
407,12.1,1.4862,4.3,8.7,7.9,2017,3,20,0,4647
408,12.2,1.4862,4.4,9.1,6.2,2017,3,21,0,4647
409,12.2,1.4862,4.3,8.9,5.4,2017,3,22,0,4647
410,12.2,1.4862,4.3,8.3,4.9,2017,3,23,2000,4497
411,12.3,1.4862,4.3,7.9,6.3,2017,3,24,2000,4497
412,12.3,1.4862,3.8,8.0,9.3,2017,3,25,1000,4497
413,12.4,1.4862,3.9,8.8,7.2,2017,3,26,0,4497
414,12.4,1.4862,4.2,8.6,7.4,2017,3,27,1000,4497
415,12.4,1.4862,4.0,7.9,6.7,2017,3,28,1000,4497
416,12.6,1.3634,4.2,9.0,7.9,2017,4,1,1000,4817
417,12.6,1.3634,3.7,8.8,6.2,2017,4,2,1000,4817
418,12.6,1.3634,3.6,8.0,5.6,2017,4,3,0,4817
419,12.7,1.3634,3.7,8.1,6.4,2017,4,4,0,4817
420,12.7,1.3634,3.6,8.5,14.8,2017,4,5,1000,4817
421,12.8,1.3634,4.2,8.9,16.0,2017,4,6,0,4397
422,12.8,1.3634,4.2,9.4,12.7,2017,4,7,0,4397
423,12.8,1.3634,4.8,9.3,12.5,2017,4,8,0,4397
424,12.9,1.3634,4.6,8.9,11.8,2017,4,9,2000,4397
425,12.9,1.3634,4.6,9.2,8.1,2017,4,10,0,4397
426,12.9,1.3634,4.1,8.8,9.7,2017,4,11,0,4397
427,13.0,1.3634,4.3,9.2,3.4,2017,4,12,0,4397
428,13.0,1.3634,4.1,9.0,7.3,2017,4,13,0,3830
429,13.0,1.3634,4.4,9.1,10.1,2017,4,14,0,3830
430,13.1,1.3634,4.5,8.7,13.6,2017,4,15,1000,3830
431,13.1,1.3634,4.7,8.6,11.6,2017,4,16,0,3830
432,13.2,1.3634,4.1,9.0,16.4,2017,4,17,2000,3830
433,13.2,1.3634,4.3,9.3,12.5,2017,4,18,0,3830
434,13.2,1.3634,4.2,9.1,6.5,2017,4,19,1000,3830
435,13.3,1.3634,4.2,8.6,8.3,2017,4,20,1000,3913
436,13.3,1.3634,4.5,9.0,8.7,2017,4,21,0,3913
437,13.3,1.3634,4.8,8.7,9.0,2017,4,22,1000,3913
438,13.3,1.3634,4.4,9.5,10.0,2017,4,23,0,3913
439,13.4,1.3634,4.3,8.7,8.9,2017,4,24,1000,3997
440,13.4,1.3634,3.9,9.2,14.5,2017,4,25,1000,3830
441,13.5,1.3634,4.0,9.1,10.5,2017,4,26,2000,3830
442,13.5,1.3634,4.3,8.9,6.2,2017,4,27,2000,3830
443,13.5,1.3634,4.0,8.6,8.6,2017,4,28,1000,3830
444,13.5,1.3634,3.8,9.3,8.8,2017,4,29,1000,3830
445,13.6,1.3634,4.0,9.5,12.6,2017,4,30,1000,3830
446,13.6,1.1488,4.0,9.9,13.6,2017,5,1,0,3830
447,13.6,1.1488,4.5,9.4,8.0,2017,5,2,1000,3830
448,13.7,1.1488,4.4,9.2,12.0,2017,5,3,0,3830
449,13.7,1.1488,4.1,9.0,15.0,2017,5,4,0,3997
450,13.7,1.1488,4.1,9.3,20.2,2017,5,5,0,3997
451,13.8,1.1488,4.2,9.8,6.8,2017,5,6,0,3997
452,13.8,1.1488,4.8,10.0,11.9,2017,5,7,0,3997
453,13.8,1.1488,5.1,9.7,13.0,2017,5,8,1000,3997
454,13.9,1.1488,4.7,8.5,15.2,2017,5,9,1000,3997
455,13.9,1.1488,4.0,8.3,15.7,2017,5,10,1000,3997
456,13.9,1.1488,4.0,9.0,16.6,2017,5,11,0,3830
457,13.9,1.1488,4.4,9.6,18.7,2017,5,12,0,3830
458,14.0,1.1488,5.1,9.8,16.7,2017,5,13,0,3830
459,14.0,1.1488,4.9,9.9,10.9,2017,5,14,0,3830
460,14.0,1.1488,4.8,9.5,10.3,2017,5,15,0,3663
461,14.0,1.1488,4.5,9.7,11.4,2017,5,16,0,3663
462,14.1,1.1488,4.9,9.8,11.8,2017,5,17,0,3663
463,14.1,1.1488,4.6,9.6,12.9,2017,5,18,1000,3663
464,14.1,1.1488,4.2,9.8,11.7,2017,5,19,0,3663
465,14.1,1.1488,4.5,8.9,10.9,2017,5,20,3000,3663
466,14.2,1.1488,4.4,9.4,12.9,2017,5,21,0,3663
467,14.2,1.1488,4.6,9.1,14.7,2017,5,22,1000,3663
468,14.2,1.1488,4.2,8.8,16.3,2017,5,23,1000,3663
469,14.2,1.1488,4.1,9.7,19.8,2017,5,24,0,3663
470,14.3,1.1488,4.4,9.9,13.9,2017,5,25,1000,3763
471,14.3,1.1488,4.6,10.8,9.1,2017,5,26,0,3763
472,14.3,1.1488,5.3,10.4,11.3,2017,5,27,2000,3763
473,14.3,1.1488,5.0,10.8,12.5,2017,5,28,1000,3763
474,14.3,1.1488,5.3,10.6,14.7,2017,5,29,1000,3763
475,14.3,1.1488,5.0,10.8,15.1,2017,5,30,1000,3763
476,14.4,1.0054,4.5,9.3,20.2,2017,6,1,1000,3580
477,14.4,1.0054,4.5,10.2,11.1,2017,6,2,1000,3580
478,14.4,1.0054,4.5,10.0,10.7,2017,6,3,0,3580
479,14.4,1.0054,4.8,10.4,10.8,2017,6,4,0,3580
480,14.4,1.0054,4.8,10.6,10.9,2017,6,5,0,3580
481,14.4,1.0054,5.2,9.9,15.3,2017,6,6,0,3580
482,14.5,1.0054,4.8,9.9,19.9,2017,6,7,1000,3580
483,14.5,1.0054,4.9,10.1,17.0,2017,6,8,0,3330
484,14.5,1.0054,5.0,10.1,17.0,2017,6,9,1000,3330
485,14.5,1.0054,4.7,9.9,23.7,2017,6,10,0,3330
486,14.5,1.0054,4.5,10.1,19.6,2017,6,11,0,3330
487,14.5,1.0054,5.3,10.3,13.8,2017,6,12,0,3330
488,14.5,1.0054,5.4,10.8,15.1,2017,6,13,1000,3330
489,14.5,1.0054,5.5,11.0,15.1,2017,6,14,0,3330
490,14.5,1.0054,5.0,10.8,15.6,2017,6,15,1000,3497
491,14.5,1.0054,4.8,10.2,16.8,2017,6,16,0,3497
492,14.5,1.0054,4.5,10.4,18.5,2017,6,17,0,3497
493,14.5,1.0054,4.8,10.8,15.9,2017,6,18,0,3497
494,14.5,1.0054,5.3,10.5,17.1,2017,6,19,1000,3497
495,14.5,1.0054,5.2,10.6,20.0,2017,6,20,0,3497
496,14.5,1.0054,4.6,10.8,22.6,2017,6,21,0,3663
497,14.5,1.0054,5.6,10.0,21.5,2017,6,22,1000,3663
498,14.5,1.0054,5.1,10.0,22.6,2017,6,23,1000,3663
499,14.5,1.0054,4.9,10.6,22.2,2017,6,24,0,3663
500,14.5,1.0054,5.4,10.7,23.3,2017,6,25,1000,3663
501,14.5,1.0054,5.0,10.4,25.2,2017,6,26,0,3663
502,14.5,1.0054,5.1,10.6,24.1,2017,6,27,2000,3663
503,14.5,1.0054,5.0,10.3,24.7,2017,6,28,0,3663
504,14.5,1.0054,5.1,10.3,25.4,2017,6,29,0,3830
505,14.5,1.0054,5.2,10.3,27.4,2017,6,30,3000,3830
506,14.5,0.8447,4.9,10.7,31.4,2017,7,1,1000,3830
507,14.5,0.8447,5.4,11.2,32.3,2017,7,2,1000,3830
508,14.5,0.8447,5.8,11.5,32.8,2017,7,3,0,3830
509,14.5,0.8447,5.4,12.0,32.8,2017,7,4,2000,3663
510,14.5,0.8447,5.7,11.4,31.3,2017,7,5,1000,3663
511,14.4,0.8447,5.8,11.5,32.4,2017,7,6,1000,3097
512,14.4,0.8447,5.4,11.7,32.8,2017,7,7,0,3097
513,14.4,0.8447,5.4,10.9,33.3,2017,7,8,2000,3097
514,14.4,0.8447,5.4,11.7,33.5,2017,7,9,0,3097
515,14.4,0.8447,5.5,11.6,34.2,2017,7,10,0,3263
516,14.4,0.8447,6.1,11.7,32.0,2017,7,11,1000,3263
517,14.4,0.8447,6.1,11.9,31.8,2017,7,12,0,3597
518,14.3,0.8447,6.3,12.4,30.7,2017,7,13,0,3597
519,14.3,0.8447,5.7,11.8,32.8,2017,7,14,0,3597
520,14.3,0.8447,5.6,11.0,32.0,2017,7,15,0,3597
521,14.3,0.8447,5.7,11.2,33.6,2017,7,16,0,3597
522,14.3,0.8447,5.2,11.9,32.8,2017,7,17,0,3597
523,14.3,0.8447,5.9,11.1,32.2,2017,7,18,0,3597
524,14.2,0.8447,5.9,11.1,32.7,2017,7,19,0,3597
525,14.2,0.8447,5.8,11.0,34.0,2017,7,20,0,3697
526,14.2,0.8447,5.8,11.3,36.5,2017,7,21,0,3697
527,14.2,0.8447,5.3,10.8,35.8,2017,7,22,2000,3697
528,14.1,0.8447,5.8,10.4,36.0,2017,7,23,0,3697
529,14.1,0.8447,5.1,10.5,36.2,2017,7,24,1000,3697
530,14.1,0.8447,5.1,11.4,35.9,2017,7,25,0,3697
531,14.1,0.8447,5.7,11.9,29.0,2017,7,26,0,3863
532,14.0,0.8447,6.1,12.2,26.3,2017,7,27,0,3510
533,14.0,0.8447,6.5,12.8,32.1,2017,7,28,1000,3510
534,14.0,0.8447,6.9,12.5,35.5,2017,7,29,1000,3510
535,14.0,0.8447,6.6,12.7,33.0,2017,7,30,1000,3510
536,13.9,0.7311,6.0,11.5,34.1,2017,8,1,2000,3510
537,13.9,0.7311,5.9,11.0,35.5,2017,8,2,1000,3510
538,13.9,0.7311,5.7,11.1,30.3,2017,8,3,1000,3930
539,13.8,0.7311,5.9,11.8,33.7,2017,8,4,1000,3930
540,13.8,0.7311,6.3,12.2,35.3,2017,8,5,1000,3930
541,13.8,0.7311,6.6,11.7,33.8,2017,8,6,4000,3930
542,13.7,0.7311,6.2,12.3,31.9,2017,8,7,0,4467
543,13.7,0.7311,6.5,12.2,32.4,2017,8,8,1000,4467
544,13.7,0.7311,6.2,12.7,33.9,2017,8,9,2000,4467
545,13.7,0.7311,7.0,13.0,29.7,2017,8,10,0,5617
546,13.6,0.7311,7.0,13.2,29.6,2017,8,11,0,5783
547,13.6,0.7311,7.0,13.0,30.4,2017,8,12,1000,5783
548,13.6,0.7311,7.1,13.8,27.6,2017,8,13,1000,5783
549,13.5,0.7311,7.3,12.6,29.5,2017,8,14,0,5783
550,13.5,0.7311,6.8,12.1,31.1,2017,8,15,0,5783
551,13.5,0.7311,6.4,12.1,30.6,2017,8,16,0,5783
552,13.4,0.7311,6.4,11.8,29.5,2017,8,17,0,5283
553,13.4,0.7311,6.3,11.7,29.7,2017,8,18,0,5283
554,13.4,0.7311,6.4,12.2,30.6,2017,8,19,0,5283
555,13.3,0.7311,6.4,12.8,31.2,2017,8,20,0,5283
556,13.3,0.7311,7.0,12.9,31.7,2017,8,21,1000,4783
557,13.3,0.7311,6.6,12.7,34.1,2017,8,22,1000,4783
558,13.2,0.7311,6.6,13.3,34.7,2017,8,23,0,4783
559,13.2,0.7311,7.1,12.8,36.4,2017,8,24,0,4950
560,13.2,0.7311,6.5,12.4,29.3,2017,8,25,1000,4950
561,13.1,0.7311,6.5,12.8,18.3,2017,8,26,1000,4950
562,13.1,0.7311,6.9,13.8,18.8,2017,8,27,0,4950
563,13.1,0.7311,7.1,13.0,30.1,2017,8,28,0,4950
564,13.0,0.7311,7.1,12.9,19.1,2017,8,29,2000,4950
565,13.0,0.7311,7.5,13.5,14.4,2017,8,30,1000,4950
566,13.0,0.7311,7.2,12.9,19.6,2017,8,31,1000,4950
567,12.9,1.4777,6.7,12.9,18.6,2017,9,1,0,4950
568,12.9,1.4777,6.6,13.0,20.8,2017,9,2,1000,4950
569,12.9,1.4777,7.1,13.4,18.9,2017,9,3,1000,4950
570,12.8,1.4777,7.1,12.9,20.5,2017,9,4,0,4950
571,12.8,1.4777,7.0,12.3,23.9,2017,9,5,1000,4950
572,12.8,1.4777,7.2,12.5,25.8,2017,9,6,0,4950
573,12.7,1.4777,7.2,13.5,23.1,2017,9,7,0,5130
574,12.7,1.4777,7.3,13.2,21.4,2017,9,8,2000,5130
575,12.6,1.4777,7.5,13.3,23.4,2017,9,9,2000,5130
576,12.6,1.4777,7.6,13.6,22.9,2017,9,10,1000,5130
577,12.6,1.4777,7.6,12.7,24.9,2017,9,11,2000,5130
578,12.5,1.4777,7.6,13.1,16.7,2017,9,13,3000,4993
579,12.5,1.4777,7.7,13.2,19.4,2017,9,14,1000,6390
580,12.4,1.4777,7.2,13.1,16.5,2017,9,15,1000,6635
581,12.4,1.4777,7.2,13.2,17.9,2017,9,16,2000,6635
582,12.3,1.4777,7.3,13.4,21.3,2017,9,17,0,6635
583,12.3,1.4777,7.3,13.6,21.1,2017,9,18,0,6635
584,12.3,1.4777,7.3,13.6,25.5,2017,9,19,1000,6785
585,12.2,1.4777,7.4,13.3,17.6,2017,9,20,0,6785
586,12.2,1.4777,7.2,13.7,17.3,2017,9,21,0,6630
587,12.2,1.4777,7.1,13.7,19.2,2017,9,22,1000,6630
588,12.1,1.4777,7.9,14.2,22.2,2017,9,23,0,6630
589,12.1,1.4777,7.6,14.6,22.8,2017,9,24,0,6630
590,12.1,1.4777,7.3,14.4,22.4,2017,9,25,0,6630
591,12.0,1.4777,7.5,14.1,20.2,2017,9,26,0,6020
592,12.0,1.4777,7.7,13.1,22.8,2017,9,27,1000,6020
593,11.9,1.4777,8.2,13.6,17.3,2017,9,28,2000,6463
594,11.9,1.4777,7.5,13.5,10.9,2017,9,29,2000,6463
595,11.9,1.4777,7.8,14.2,10.8,2017,9,30,0,6463
596,11.8,1.8451,7.9,14.0,17.6,2017,10,1,0,6463
597,11.8,1.8451,7.6,14.1,24.2,2017,10,2,0,6463
598,11.8,1.8451,7.6,13.6,16.7,2017,10,3,1000,6463
599,11.7,1.8451,7.3,12.5,16.8,2017,10,4,1000,6463
600,11.7,1.8451,7.4,13.3,16.8,2017,10,5,1000,6463
601,11.7,1.8451,7.8,13.6,18.6,2017,10,6,0,6463
602,11.6,1.8451,7.7,14.3,20.8,2017,10,7,3000,6463
603,11.6,1.8451,8.1,14.3,21.7,2017,10,8,0,6463
604,11.6,1.8451,7.8,14.5,22.5,2017,10,9,2000,6463
605,11.5,1.8451,7.7,13.8,24.7,2017,10,10,1000,6463
606,11.5,1.8451,7.3,14.1,20.3,2017,10,11,0,6463
607,11.4,1.8451,7.6,15.0,9.3,2017,10,13,0,5960
608,11.4,1.8451,8.2,14.5,8.6,2017,10,14,1000,5960
609,11.3,1.8451,8.3,14.2,14.3,2017,10,15,1000,5960
610,11.3,1.8451,7.9,14.2,14.5,2017,10,16,2000,5960
611,11.3,1.8451,8.1,14.1,14.2,2017,10,17,3000,5960
612,11.2,1.8451,8.0,14.1,14.2,2017,10,18,1000,5960
613,11.2,1.8451,8.0,13.4,12.6,2017,10,19,0,6463
614,11.2,1.8451,7.8,13.5,14.0,2017,10,20,1000,6463
615,11.1,1.8451,7.7,14.0,12.7,2017,10,21,3000,6463
616,11.1,1.8451,7.6,13.4,10.3,2017,10,22,2000,6463
617,11.1,1.8451,7.6,14.0,9.8,2017,10,23,1000,6463
618,11.0,1.8451,8.2,14.3,11.3,2017,10,24,0,6463
619,11.0,1.8451,7.9,14.9,11.9,2017,10,25,0,6463
620,11.0,1.8451,8.4,14.6,11.5,2017,10,26,2000,4427
621,10.9,1.8451,7.8,13.0,12.9,2017,10,27,0,4427
622,10.9,1.8451,8.0,13.6,14.0,2017,10,28,1000,4427
623,10.8,1.8451,7.9,14.6,11.0,2017,10,29,1000,4427
624,10.8,1.8451,8.5,15.0,5.6,2017,10,30,0,4427
625,10.8,1.1027,8.4,14.5,10.6,2017,11,1,1000,4427
626,10.7,1.1027,8.3,14.5,13.2,2017,11,2,1000,3777
627,10.7,1.1027,8.1,14.2,11.2,2017,11,3,1000,3777
628,10.7,1.1027,7.9,14.8,6.6,2017,11,4,1000,3777
629,10.6,1.1027,7.8,15.0,7.3,2017,11,5,1000,3777
630,10.6,1.1027,7.7,14.8,9.4,2017,11,6,0,3777
631,10.6,1.1027,7.7,14.3,14.9,2017,11,7,0,3777
632,10.5,1.1027,7.6,14.8,11.6,2017,11,8,1000,3777
633,10.5,1.1027,8.2,14.8,7.0,2017,11,9,0,4023
634,10.5,1.1027,8.4,14.6,11.1,2017,11,10,0,3773
635,10.5,1.1027,7.8,15.1,6.0,2017,11,11,1000,3773
636,10.4,1.1027,8.2,15.3,6.3,2017,11,12,1000,3773
637,10.4,1.1027,8.5,14.8,7.9,2017,11,13,0,4023
638,10.4,1.1027,8.3,14.0,7.0,2017,11,14,1000,4023
639,10.3,1.1027,8.0,13.9,5.8,2017,11,15,1000,4023
640,10.3,1.1027,7.9,14.3,5.0,2017,11,16,3000,3940
641,10.3,1.1027,7.7,14.7,5.5,2017,11,17,0,3940
642,10.3,1.1027,8.3,15.3,3.9,2017,11,18,0,3940
643,10.2,1.1027,8.3,15.4,3.6,2017,11,19,3000,3940
644,10.2,1.1027,7.7,13.9,5.0,2017,11,20,0,3940
645,10.2,1.1027,8.2,14.7,6.0,2017,11,21,0,3940
646,10.2,1.1027,7.9,14.8,6.9,2017,11,22,0,3773
647,10.1,1.1027,8.0,14.9,5.5,2017,11,23,2000,3660
648,10.1,1.1027,8.4,14.8,5.3,2017,11,24,2000,3660
649,10.1,1.1027,8.5,14.2,6.9,2017,11,25,2000,3660
650,10.1,1.1027,8.1,13.7,7.9,2017,11,26,2000,3660
651,10.0,1.1027,7.9,14.6,6.3,2017,11,27,3000,3660
652,10.0,1.1027,8.1,14.6,9.5,2017,11,28,1000,3660
653,10.0,1.1027,8.1,14.4,6.5,2017,11,29,0,3660
654,10.0,1.1027,8.3,14.5,2.5,2017,11,30,0,3993
655,10.0,1.0648,8.2,15.0,2.5,2017,12,1,1000,3993
656,10.0,1.0648,8.4,15.1,4.4,2017,12,2,1000,3993
657,9.9,1.0648,8.3,14.6,6.5,2017,12,3,0,3993
658,9.9,1.0648,8.1,14.5,5.9,2017,12,4,0,3993
659,9.9,1.0648,7.7,14.4,3.5,2017,12,5,0,3993
660,9.9,1.0648,7.8,15.2,4.7,2017,12,6,0,3993
661,9.9,1.0648,7.6,14.3,6.2,2017,12,7,1000,3660
662,9.9,1.0648,8.0,14.5,4.4,2017,12,8,0,3660
663,9.9,1.0648,7.7,14.6,5.0,2017,12,9,4000,3660
664,9.9,1.0648,7.8,14.9,6.9,2017,12,10,0,3660
665,9.9,1.0648,7.6,14.9,4.1,2017,12,11,1000,3660
666,9.8,1.0648,7.7,14.4,2.8,2017,12,12,1000,3660
667,9.8,1.0648,7.6,14.3,2.5,2017,12,13,0,3660
668,9.8,1.0648,7.8,14.4,2.1,2017,12,14,2000,3883
669,9.8,1.0648,7.3,13.8,3.0,2017,12,15,0,3883
670,9.8,1.0648,8.0,14.9,4.2,2017,12,16,0,3883
671,9.8,1.0648,7.7,14.8,3.4,2017,12,17,1000,3883
672,9.8,1.0648,8.0,14.9,5.3,2017,12,18,0,3883
673,9.8,1.0648,8.0,14.6,4.3,2017,12,19,1000,3883
674,9.8,1.0648,8.1,15.3,4.4,2017,12,20,0,3717
675,9.8,1.0648,8.4,15.7,5.0,2017,12,21,0,3717
676,9.8,1.0648,8.6,15.4,5.2,2017,12,22,0,3717
677,9.8,1.0648,8.4,14.8,6.9,2017,12,23,1000,3717
678,9.8,1.0648,8.0,15.3,8.5,2017,12,24,1000,3717
679,9.8,1.0648,8.4,14.9,3.8,2017,12,25,2000,3717
680,9.8,1.0648,7.9,14.4,4.6,2017,12,26,2000,3717
681,9.8,1.0648,7.1,14.2,2.3,2017,12,27,1000,3717
682,9.8,1.0648,7.4,14.0,3.3,2017,12,28,0,3857
683,9.8,1.0648,7.8,14.7,6.1,2017,12,29,0,4357
684,9.8,1.0648,8.1,14.7,6.5,2017,12,30,1000,4357
685,9.8,0.9323,8.3,14.4,3.7,2018,1,1,1000,4357
686,9.9,0.9323,7.3,14.3,4.8,2018,1,2,2000,4357
687,9.9,0.9323,7.4,13.6,3.2,2018,1,3,3000,4357
688,9.9,0.9323,7.7,14.7,3.2,2018,1,4,1000,4357
689,9.9,0.9323,7.7,14.9,4.0,2018,1,5,1000,4357
690,9.9,0.9323,7.8,14.8,3.9,2018,1,6,3000,4357
691,9.9,0.9323,7.7,13.8,5.2,2018,1,7,0,4357
692,9.9,0.9323,7.0,14.3,7.3,2018,1,8,1000,4357
693,10.0,0.9323,7.0,14.3,5.4,2018,1,9,1000,4357
694,10.0,0.9323,7.0,13.5,4.7,2018,1,10,0,4357
695,10.0,0.9323,7.8,14.6,3.2,2018,1,11,1000,4050
696,10.0,0.9323,8.0,15.0,2.6,2018,1,12,0,4050
697,10.0,0.9323,7.7,14.5,4.2,2018,1,13,0,4050
698,10.0,0.9323,7.3,14.4,5.4,2018,1,14,0,4050
699,10.0,0.9323,7.6,14.5,7.4,2018,1,15,2000,4050
700,10.1,0.9323,7.6,14.1,8.5,2018,1,16,0,4050
701,10.1,0.9323,7.5,14.3,8.2,2018,1,17,1000,4050
702,10.1,0.9323,7.3,14.1,6.5,2018,1,18,1000,4357
703,10.1,0.9323,7.2,13.8,3.8,2018,1,19,1000,4357
704,10.2,0.9323,7.5,14.2,4.8,2018,1,20,1000,4357
705,10.2,0.9323,7.4,15.1,4.6,2018,1,21,1000,4357
706,10.2,0.9323,8.0,14.5,5.3,2018,1,22,0,4357
707,10.2,0.9323,8.0,14.7,2.8,2018,1,23,1000,4357
708,10.3,0.9323,7.6,15.0,1.5,2018,1,24,0,4357
709,10.3,0.9323,7.1,14.7,1.6,2018,1,25,0,5273
710,10.3,0.9323,7.4,14.1,1.9,2018,1,26,0,5273
711,10.3,0.9323,7.5,14.0,1.5,2018,1,27,1000,5273
712,10.4,0.9323,7.7,15.0,2.6,2018,1,28,1000,5273
713,10.4,0.9323,7.7,14.7,2.6,2018,1,29,1000,5273
714,10.4,0.9323,8.1,13.6,2.5,2018,1,30,0,5273
715,10.4,0.9323,7.6,14.3,3.6,2018,1,31,2000,5273
716,10.5,0.9351,7.3,14.1,2.7,2018,2,1,0,5143
717,10.5,0.9351,6.8,14.4,2.1,2018,2,2,1000,5143
718,10.5,0.9351,7.1,14.5,3.3,2018,2,3,1000,5143
719,10.6,0.9351,7.3,14.3,2.9,2018,2,4,1000,5143
720,10.6,0.9351,7.6,14.8,2.7,2018,2,5,2000,5143
721,10.6,0.9351,7.3,14.5,2.5,2018,2,6,0,5143
722,10.7,0.9351,7.6,15.5,2.4,2018,2,7,1000,5143
723,10.7,0.9351,7.7,14.1,2.4,2018,2,8,0,4993
724,10.7,0.9351,7.4,14.4,4.6,2018,2,9,1000,4993
725,10.8,0.9351,7.2,14.5,4.3,2018,2,10,1000,4993
726,10.8,0.9351,7.8,15.5,4.1,2018,2,11,1000,4993
727,10.8,0.9351,7.5,15.0,3.9,2018,2,12,2000,4993
728,10.9,0.9351,7.9,14.3,3.8,2018,2,13,1000,4993
729,10.9,0.9351,7.0,14.2,6.9,2018,2,14,1000,4993
730,10.9,0.9351,6.9,13.9,3.4,2018,2,15,1000,4993
731,11.0,0.9351,6.8,14.5,2.7,2018,2,16,1000,4993
732,11.0,0.9351,6.8,13.6,2.4,2018,2,17,1000,4993
733,11.0,0.9351,7.0,14.0,2.1,2018,2,18,0,4993
734,11.1,0.9351,6.9,14.6,3.4,2018,2,19,1000,5133
735,11.1,0.9351,7.0,14.0,4.2,2018,2,20,0,4800
736,11.1,0.9351,7.0,13.6,2.0,2018,2,21,0,4800
737,11.2,0.9351,7.0,13.4,2.8,2018,2,22,2000,4800
738,11.2,0.9351,7.0,13.4,6.1,2018,2,23,0,4800
739,11.2,0.9351,6.5,13.6,6.9,2018,2,24,0,4800
740,11.3,0.9351,6.8,13.5,4.0,2018,2,25,1000,4800
741,11.3,0.9351,6.9,13.2,2.9,2018,2,26,1000,4800
742,11.4,0.9351,6.4,13.8,5.2,2018,2,27,2000,4800
743,11.4,0.9351,6.8,14.2,8.7,2018,2,28,2000,4800
744,11.4,0.9672,7.2,14.1,5.4,2018,3,1,1000,4800
745,11.5,0.9672,7.2,14.5,3.2,2018,3,2,1000,4383
746,11.5,0.9672,7.6,14.9,7.0,2018,3,3,0,4383
747,11.5,0.9672,7.8,15.1,14.9,2018,3,4,0,4383
748,11.6,0.9672,7.1,13.7,11.8,2018,3,5,1000,4383
749,11.6,0.9672,6.2,12.8,6.3,2018,3,6,2000,4550
750,11.6,0.9672,7.1,14.1,7.3,2018,3,7,0,4550
751,11.7,0.9672,6.9,14.6,7.2,2018,3,8,0,4357
752,11.7,0.9672,6.5,14.1,6.0,2018,3,9,0,4357
753,11.7,0.9672,6.4,14.5,6.0,2018,3,10,1000,4357
754,11.8,0.9672,7.1,14.6,6.7,2018,3,11,0,4357
755,11.8,0.9672,7.5,14.5,6.8,2018,3,12,0,4357
756,11.9,0.9672,7.4,14.5,8.7,2018,3,13,2000,4357
757,11.9,0.9672,7.4,13.9,11.9,2018,3,14,0,4357
758,11.9,0.9672,7.1,14.0,15.8,2018,3,15,0,4357
759,12.0,0.9672,6.9,14.4,9.7,2018,3,16,1000,4357
760,12.0,0.9672,7.3,15.1,7.9,2018,3,17,1000,4357
761,12.0,0.9672,7.1,15.4,10.8,2018,3,18,0,4357
762,12.1,0.9672,7.0,14.1,13.5,2018,3,19,0,4357
763,12.1,0.9672,6.6,14.1,6.1,2018,3,20,1000,4357
764,12.2,0.9672,6.5,13.8,7.0,2018,3,21,1000,4357
765,12.2,0.9672,7.0,14.3,6.0,2018,3,22,1000,4357
766,12.2,0.9672,6.4,13.6,6.0,2018,3,23,1000,4357
767,12.3,0.9672,6.3,14.1,7.6,2018,3,24,1000,4357
768,12.3,0.9672,6.7,14.6,10.0,2018,3,25,2000,4357
769,12.4,0.9672,7.1,14.9,10.4,2018,3,26,0,4357
770,12.4,0.9672,7.3,14.9,9.6,2018,3,27,2000,4357
771,12.4,0.9672,7.2,14.8,11.9,2018,3,28,1000,4357
772,12.6,1.0959,7.0,14.5,13.5,2018,4,1,1000,4690
773,12.6,1.0959,6.7,14.5,14.5,2018,4,2,1000,4690
774,12.6,1.0959,7.0,14.3,16.0,2018,4,3,1000,4690
775,12.7,1.0959,6.7,13.4,16.9,2018,4,4,1000,4690
776,12.7,1.0959,7.1,14.3,13.5,2018,4,5,1000,4717
777,12.7,1.0959,6.6,15.1,8.5,2018,4,6,2000,4717
778,12.8,1.0959,7.2,13.5,4.8,2018,4,7,2000,4717
